"","GEOID","NAME","label","estimate","measure_type"
"3380","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",407.266,"total_private"
"3381","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3382","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",307.488,"total_private"
"3383","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3384","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",126.684,"total_private"
"3385","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3386","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",108.78,"total_private"
"3387","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3388","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",19.096,"total_private"
"3389","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3390","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",87.08,"total_private"
"3391","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3392","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",366.744,"total_private"
"3393","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3394","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",239.112,"total_private"
"3395","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3396","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",86.79,"total_private"
"3397","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3398","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",68.021,"total_private"
"3399","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3400","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",19.166,"total_private"
"3401","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",289.836,"total_private"
"3402","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",59.984,"total_private"
"3403","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",165.784,"total_private"
"3404","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",25.996,"total_private"
"3405","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",92.196,"total_private"
"3406","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",47.867,"total_private"
"3407","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",0,"total_private"
"3408","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",63.933,"total_private"
"3409","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",0,"total_private"
"3410","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",64.141,"total_private"
"3411","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",2.952,"total_private"
"3412","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",60.94,"total_private"
"3413","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3414","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",48,"total_private"
"3415","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3416","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",119.016,"total_private"
"3417","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3418","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",59.08,"total_private"
"3419","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3420","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",0,"total_private"
"3421","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3422","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",44.98,"total_private"
"3423","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3424","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",15.943,"total_private"
"3425","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3426","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",0,"total_private"
"3427","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3428","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",3.009,"total_private"
"3429","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3430","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",60.99,"total_private"
"3431","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3432","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3433","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3434","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",61.04,"total_private"
"3435","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",161.36,"total_private"
"3436","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",4.994,"total_private"
"3437","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",106.95,"total_private"
"3438","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",0,"total_private"
"3439","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",12.111,"total_private"
"3440","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",44.801,"total_private"
"3441","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",49.861,"total_private"
"3442","4826400","Lago Vista Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",3.888,"total_private"
